cost        CG2        HBCS        ScaleStar
2        510.42        612        612
3        453.48        453.48        453.48
4        351.9        453.48        351.9
5        351.9        351.9        351.9
6        301.11        374.21        351.9
7        272.64        374.21        272.64
8        272.64        272.64        272.64
9        221.85        272.64        272.64
10        221.85        347.79        221.85
11        221.85        246.22        221.85
12        204.92        246.22        221.85
13        195.43        195.43        195.43
14        195.43        195.43        195.43
15        178.5        178.5        195.43
16        178.5        178.5        178.5
17        178.5        170.04        178.5
18        170.04        170.04        178.5
19        165.29        170.04        178.5
20        165.29        170.04        178.5
21        156.83        156.83        178.5
