cost        CG2        HBCS        ScaleStar
2        817        817        817
3        631.28        817        655.5
4        469.78        655.5        469.78
5        469.78        469.78        469.78
6        469.78        574.75        469.78
7        376.91        574.75        469.78
8        376.91        389.02        389.02
9        296.16        389.02        389.02
10        296.16        296.16        296.16
11        296.16        296.16        296.16
12        269.25        269.25        296.16
13        265.21        269.25        269.25
14        265.21        269.25        269.25
15        265.21        238.29        269.25
16        238.29        238.29        238.29
17        238.29        222.81        238.29
18        222.81        222.81        238.29
19        222.81        222.81        238.29
20        222.81        222.81        238.29
21        209.36        209.36        238.29
