cost        CG2        HBCS        ScaleStar
2        1114.88        1136.55        1136.55
3        917.25        947.42        947.42
4        749.8        1052.82        749.8
5        749.8        863.7        749.8
6        650.99        666.08        666.08
7        650.99        769.14        666.08
8        556.42        571.51        571.51
9        556.42        571.51        571.51
10        472.7        472.7        472.7
11        472.7        539.99        472.7
12        439.76        441.18        444.79
13        439.76        441.18        444.79
14        408.24        408.24        413.27
15        408.24        408.24        413.27
16        380.33        391.77        380.33
17        366.38        391.77        380.33
18        363.86        391.77        380.33
19        349.91        391.77        380.33
20        348.1        391.77        380.33
21        334.15        334.15        380.33
