cost        CG2        HBCS        ScaleStar
2        518.55        536.82        536.82
3        428.02        428.02        428.02
4        345.58        345.58        345.58
5        345.58        437.8        345.58
6        304.35        373.62        313.49
7        291.18        341.54        291.18
8        259.09        259.09        259.09
9        249.95        259.09        259.09
10        217.86        217.86        217.86
11        217.86        217.86        217.86
12        204.12        204.12        207.17
13        199.73        204.12        199.73
14        185.99        193.43        189.03
15        185.99        185.99        189.03
16        175.29        179.12        175.29
17        169.94        175.29        175.29
18        166.23        168.42        175.29
19        166.23        168.42        175.29
20        159.35        168.42        175.29
21        154.01        154.01        175.29
