cost        CG2        HBCS        ScaleStar
2        818.35        818.35        818.35
3        670.03        670.03        670.03
4        543.38        543.38        543.38
5        511.29        511.29        511.29
6        480.05        564.62        480.05
7        437.97        437.97        437.97
8        405.89        405.89        405.89
9        374.65        529.49        374.65
10        342.56        402.84        342.56
11        331.87        370.75        331.87
12        321.45        339.52        321.45
13        307.43        382.58        307.43
14        296.73        318.41        296.73
15        286.32        286.32        286.32
16        275.63        275.63        275.63
17        270.28        270.28        275.63
18        259.72        270.28        275.63
19        258.06        259.72        275.63
20        252.71        259.72        275.63
21        242.16        242.16        275.63
