cost        CG2        HBCS        ScaleStar
2        730        730        730
3        568.92        568.92        568.92
4        419.75        568.92        419.75
5        419.75        488.39        419.75
6        419.75        488.39        419.75
7        339.21        488.39        419.75
8        339.21        339.21        339.21
9        264.62        339.21        339.21
10        264.62        264.62        264.62
11        264.62        264.62        264.62
12        239.76        239.76        264.62
13        237.78        239.76        237.78
14        237.78        237.78        237.78
15        237.78        212.92        237.78
16        212.92        212.92        212.92
17        212.92        200.49        212.92
18        199.49        200.49        212.92
19        199.49        200.49        212.92
20        199.49        200.49        212.92
21        187.06        187.06        212.92
