cost        CG2        HBCS        ScaleStar
2        385.85        435.15        435.15
3        327.62        327.62        327.62
4        260.48        321.68        260.48
5        252.54        254.52        252.54
6        226.9        282.79        252.54
7        218.97        264.94        218.97
8        195.8        197.79        195.8
9        194.81        197.79        195.8
10        164.21        246.02        164.21
11        161.24        178.88        162.23
12        153.02        178.88        162.23
13        145.3        145.3        145.3
14        142.32        145.3        143.32
15        134.11        134.11        143.32
16        131.13        134.11        132.12
17        131.13        128.51        132.12
18        125.54        128.51        132.12
19        122.67        128.51        132.12
20        121.68        128.51        132.12
21        116.08        116.08        132.12
