cost        CG2        HBCS        ScaleStar
2        372        372        372
3        287        287        287
4        213.9        213.9        213.9
5        213.9        213.9        213.9
6        213.9        287        213.9
7        165.02        165.02        165.02
8        165.02        165.02        165.02
9        165.02        134.85        165.02
10        134.85        134.85        134.85
11        134.85        165.02        134.85
12        134.85        108.5        134.85
13        108.5        108.5        108.5
14        108.5        108.5        108.5
15        108.5        108.5        108.5
16        108.5        108.5        108.5
17        108.5        108.5        108.5
18        108.5        108.5        108.5
19        95.33        108.5        108.5
20        95.33        108.5        108.5
21        95.33        95.33        108.5
