cost        CG2        HBCS        ScaleStar
2        861        861        861
3        659.12        696.95        696.95
4        495.08        696.95        495.08
5        495.08        614.92        495.08
6        495.08        614.92        495.08
7        394.14        413.05        413.05
8        394.14        413.05        413.05
9        394.14        413.05        413.05
10        312.11        312.11        312.11
11        312.11        312.11        312.11
12        312.11        312.11        312.11
13        278.47        278.47        284.77
14        278.47        278.47        284.77
15        278.47        284.77        284.77
16        251.13        251.13        251.13
17        251.13        251.13        251.13
18        237.45        251.13        251.13
19        234.3        234.3        251.13
20        234.3        234.3        251.13
21        220.63        220.63        251.13
