cost        CG2        HBCS        ScaleStar
2        947.88        947.88        947.88
3        752.8        752.8        752.8
4        575.58        726.24        575.58
5        549.01        708.39        549.01
6        540.16        655.26        540.16
7        478.04        628.7        478.04
8        442.62        451.48        442.62
9        389.42        451.48        442.62
10        362.86        362.86        362.86
11        354.01        362.86        354.01
12        333.32        333.32        354.01
13        321.5        330.35        321.5
14        317.07        330.35        321.5
15        317.07        300.81        321.5
16        291.96        300.81        291.96
17        287.53        286.04        291.96
18        275.7        286.04        291.96
19        271.28        286.04        291.96
20        271.28        277.19        291.96
21        256.51        256.51        291.96
