cost        CG2        HBCS        ScaleStar
2        499.4        499.4        499.4
3        415.68        415.68        415.68
4        334.08        334.08        334.08
5        334.08        431.83        334.08
6        293.28        350.22        293.28
7        284.35        284.35        284.35
8        251.41        309.42        251.41
9        243.55        243.55        243.55
10        210.61        229.95        210.61
11        210.61        229.95        210.61
12        197.01        197.01        197.01
13        194.04        186.03        194.04
14        180.44        186.03        180.44
15        180.44        180.54        180.44
16        169.46        180.54        169.46
17        163.97        180.54        169.46
18        161.17        163.97        169.46
19        155.68        163.97        169.46
20        154.37        163.97        169.46
21        148.88        148.88        169.46
