cost        CG2        HBCS        ScaleStar
2        672.55        672.55        672.55
3        539.95        539.95        539.95
4        414.58        515.72        414.58
5        390.35        522.1        390.35
6        382.28        473.65        382.28
7        348.28        449.42        348.28
8        324.05        324.05        324.05
9        285.59        324.05        315.98
10        261.36        261.36        261.36
11        253.29        261.36        253.29
12        239.26        261.36        239.26
13        231.19        239.26        231.19
14        227.15        239.26        231.19
15        218.37        218.37        231.19
16        210.29        218.37        210.29
17        206.25        207.92        210.29
18        199.24        207.92        210.29
19        195.2        207.92        210.29
20        195.2        199.84        210.29
21        184.76        184.76        210.29
