cost        CG2        HBCS        ScaleStar
2        607.32        607.32        607.32
3        549        607.32        607.32
4        420.32        545.49        420.32
5        420.32        363.49        420.32
6        358.49        358.49        358.49
7        326.82        358.49        358.49
8        326.82        363.49        358.49
9        264.99        264.99        264.99
10        264.99        363.49        264.99
11        264.99        253.84        264.99
12        244.38        253.84        244.38
13        233.82        233.82        244.38
14        213.21        233.82        213.21
15        213.21        233.82        213.21
16        213.21        233.82        213.21
17        213.21        233.82        213.21
18        197.62        233.82        213.21
19        197.62        233.82        213.21
20        187.32        218.24        213.21
21        187.32        187.32        213.21
