cost        CG2        HBCS        ScaleStar
1        392.83        394.25        398.5
2        392.12        394.25        392.83
3        228.36        394.25        234.02
4        227.65        394.25        228.36
5        227.65        229.78        228.36
6        227.65        229.78        228.36
7        227.65        229.78        228.36
8        146.12        229.78        146.12
9        145.41        146.12        146.12
10        145.41        146.12        146.12
11        145.41        146.12        146.12
12        145.41        146.12        146.12
13        145.41        146.12        146.12
14        118        118.71        118.71
15        118        118.71        118.71
16        118        118.71        118.71
17        118        118.71        118.71
18        118        105        118.71
19        104.29        105        118.71
20        104.29        104.29        118.71
