cost        CG2        HBCS        ScaleStar
2        475.6        547        547
3        373.6        373.6        475.6
4        314.52        314.52        314.52
5        278.82        445        278.82
6        278.82        327.28        314.52
7        255.88        255.88        278.82
8        220.18        305.39        278.82
9        208.28        233.99        233.99
10        198.29        305.39        198.29
11        186.39        233.99        186.39
12        186.39        198.29        198.29
13        171.44        207.14        186.39
14        159.54        171.44        171.44
15        153.59        171.44        171.44
16        159.54        159.54        159.54
17        153.59        153.59        159.54
18        146.12        153.59        159.54
19        146.12        153.59        159.54
20        140.17        153.59        159.54
21        140.17        140.17        159.54
