cost        CG2        HBCS        ScaleStar
1        11379.98        19423.84        11397.05
2        7953.31        13576.4        7962.23
3        6744.62        9811        7497.85
4        6061.86        6347.39        7497.85
5        5641.83        5650.8        7497.85
6        5366.48        5496.28        7497.85
7        5163.52        5354        7497.85
8        5008.92        5240.39        7497.85
9        4885.12        5158.65        7497.85
10        4786.81        5091.4        7497.85
11        4706.71        5038.26        7497.85
12        4636.26        4986.48        7497.85
13        4576.51        4951.14        7497.85
14        4527.25        4900.03        7497.85
15        4483.93        4863.8        7497.85
16        4445.53        4830.27        7497.85
17        4410.61        4795.14        7497.85
18        4381.45        4775.04        7497.85
19        4353.34        4753.1        7497.85
20        4328.38        4328.38        7497.85
