cost        CG2        HBCS        ScaleStar
1        11056.66        18901.55        11087.12
2        7726.15        12826.91        7728.63
3        6555.52        9482.41        7275.65
4        5888.98        5980.99        7275.65
5        5480.18        5489.96        7275.65
6        5212.36        5339.17        7275.65
7        5016.98        5212.97        7275.65
8        4865.25        5092.04        7275.65
9        4747.01        5012.68        7275.65
10        4652.59        4945.14        7275.65
11        4572.22        4894.69        7275.65
12        4504.07        4845.34        7275.65
13        4445.67        4794.92        7275.65
14        4397.54        4754.3        7275.65
15        4355.15        4723.03        7275.65
16        4317.59        4691.44        7275.65
17        4285.3        4662.33        7275.65
18        4255.68        4637.99        7275.65
19        4226.98        4610.63        7275.65
20        4203.2        4203.2        7275.65
