cost        CG2        HBCS        ScaleStar
2        10992.56        18687.26        11004.68
3        7679.05        12875.73        7684.58
4        6523.84        9338.41        7248.24
5        5858.29        6163.41        7248.24
6        5455.26        5462.89        7248.24
7        5188.45        5317.1        7248.24
8        4993.4        5174.7        7248.24
9        4842.32        5063.82        7248.24
10        4725.24        4995.7        7248.24
11        4630.68        4920.41        7248.24
12        4550.79        4863.72        7248.24
13        4483.33        4818.79        7248.24
14        4424.27        4773.95        7248.24
15        4377.06        4737.82        7248.24
16        4335        4702.55        7248.24
17        4297.35        4670.73        7248.24
18        4265.22        4645.11        7248.24
19        4235.29        4617.49        7248.24
20        4207.95        4593.81        7248.24
21        4184.66        4184.66        7248.24
