cost        CG2        HBCS        ScaleStar
2        10280.83        17264.74        10304.2
3        7219.05        12055.92        7191.75
4        6123.35        8871.23        6785.24
5        5492.73        5915.53        6785.24
6        5099.13        5109.29        6785.24
7        4849        4961.58        6785.24
8        4664.4        4827.89        6785.24
9        4529.27        4732.06        6785.24
10        4416.74        4679.69        6785.24
11        4325.86        4609.59        6785.24
12        4252.69        4542.56        6785.24
13        4190.17        4508.19        6785.24
14        4134.94        4469.7        6785.24
15        4090.42        4428.56        6785.24
16        4052.13        4406.05        6785.24
17        4017.74        4356.65        6785.24
18        3987.39        4334.38        6785.24
19        3958.27        4307.97        6785.24
20        3933.55        4283.91        6785.24
21        3911.05        3911.05        6785.24
