cost        CG2        HBCS        ScaleStar
1        10099.71        17294.81        10108.64
2        7052.6        11973.6        7067.62
3        6002.22        8596.81        6658.13
4        5381.27        5696.35        6658.13
5        5008.81        5115.51        6658.13
6        4761.34        4863.08        6658.13
7        4582.23        4755.83        6658.13
8        4445.71        4655.94        6658.13
9        4340.31        4582.01        6658.13
10        4248.56        4513.58        6658.13
11        4179.05        4464.68        6658.13
12        4117.81        4429.2        6658.13
13        4061.81        4382.6        6658.13
14        4018.14        4353.59        6658.13
15        3981.4        4320.01        6658.13
16        3946.38        4297.31        6658.13
17        3916.29        4258.43        6658.13
18        3888.93        4236.99        6658.13
19        3864.49        4226.45        6658.13
20        3842.48        3842.48        6658.13
