cost        CG2        HBCS        ScaleStar
1        10832.71        18315.6        10851.84
2        7592.72        12595.81        7576.22
3        6443.37        9114.32        7135.18
4        5780.43        5897.76        7135.18
5        5373.74        5431.01        7135.18
6        5110.55        5221.03        7135.18
7        4917.35        5100.15        7135.18
8        4771.88        4992.45        7135.18
9        4652.72        4916        7135.18
10        4560.84        4846.92        7135.18
11        4484.56        4789.47        7135.18
12        4416.36        4742.97        7135.18
13        4357.99        4701.56        7135.18
14        4309.89        4662.35        7135.18
15        4268.38        4631.79        7135.18
16        4232.51        4598.9        7135.18
17        4199.85        4571.65        7135.18
18        4171.42        4545.9        7135.18
19        4144.47        4524.63        7135.18
20        4120.64        4120.64        7135.18
