cost        CG2        HBCS        ScaleStar
2        11406.06        19414.02        11419.88
3        7967.88        13479.76        7972.91
4        6750.35        9838.41        7520.11
5        6076.33        6381.89        7520.11
6        5652.19        5683.72        7520.11
7        5375.52        5507.2        7520.11
8        5172.47        5363.94        7520.11
9        5019.54        5254.67        7520.11
10        4897.58        5179.34        7520.11
11        4796.09        5104.31        7520.11
12        4714.17        5048.42        7520.11
13        4646.34        4995.69        7520.11
14        4584.78        4947.71        7520.11
15        4534.27        4913.01        7520.11
16        4493.01        4872.98        7520.11
17        4453.31        4842.59        7520.11
18        4420.47        4805.58        7520.11
19        4388.52        4786.06        7520.11
20        4360.44        4759.95        7520.11
21        4335.96        4731.06        7520.11
