cost        CG2        HBCS        ScaleStar
2        10545.27        17809.52        10571.06
3        7365.57        12565.81        7370.6
4        6274.6        8926.63        6946.48
5        5625.96        5880.29        6946.48
6        5230.93        5241.45        6946.48
7        4972.27        5088.99        6946.48
8        4786.03        4960.33        6946.48
9        4642.56        4865.48        6946.48
10        4528.68        4789.36        6946.48
11        4439.2        4720.7        6946.48
12        4362.96        4657.37        6946.48
13        4298.03        4629.14        6946.48
14        4240.53        4574.84        6946.48
15        4194.89        4538.18        6946.48
16        4155.99        4496.94        6946.48
17        4118.71        4483.57        6946.48
18        4088.63        4456.84        6946.48
19        4059.1        4429.78        6946.48
20        4033.13        4406.12        6946.48
21        4010.46        4378.63        6946.48
