cost        CG2        HBCS        ScaleStar
2        10787.1        18260.83        10801.34
3        7555.9        12542.14        7545.2
4        6414.62        9155.66        7106.35
5        5749.46        6061.69        7106.35
6        5351.78        5361.85        7106.35
7        5085.54        5199.44        7106.35
8        4891.78        5061.79        7106.35
9        4750.02        4961.75        7106.35
10        4634.08        4893.94        7106.35
11        4538.16        4824.33        7106.35
12        4463.91        4771.11        7106.35
13        4395.52        4723.09        7106.35
14        4337.96        4691.03        7106.35
15        4290.66        4655.58        7106.35
16        4248.93        4623.39        7106.35
17        4213.72        4576.54        7106.35
18        4181.04        4548.49        7106.35
19        4152.72        4526.86        7106.35
20        4125.32        4505.09        7106.35
21        4102.11        4102.11        7106.35
