cost        CG2        HBCS        ScaleStar
2        11766.65        20095.13        11795.83
3        8227.25        13896.47        8231
4        6980.82        9653.68        7755.43
5        6271.82        6376.06        7755.43
6        5837.17        5891.36        7755.43
7        5550.3        5686.65        7755.43
8        5347.13        5552.09        7755.43
9        5183.43        5423.1        7755.43
10        5053.71        5347.77        7755.43
11        4950.67        5264.87        7755.43
12        4868.47        5212.24        7755.43
13        4795.04        5151.95        7755.43
14        4733.82        5105.6        7755.43
15        4681.69        5060.87        7755.43
16        4636.95        5024.56        7755.43
17        4597.36        4994.48        7755.43
18        4562.13        4963.78        7755.43
19        4530.52        4946.88        7755.43
20        4500.6        4929.82        7755.43
21        4475.79        4475.79        7755.43
