cost        CG2        HBCS        ScaleStar
2        10727.24        18168.92        10738.29
3        7497.73        12775.78        7498.09
4        6369.63        9181.98        7069.9
5        5720.93        5842.61        7069.9
6        5323.13        5329.54        7069.9
7        5058.86        5179.54        7069.9
8        4868.59        5046.5        7069.9
9        4724.26        4948.45        7069.9
10        4610.16        4868.3        7069.9
11        4515.56        4809.26        7069.9
12        4439.47        4746.47        7069.9
13        4375.5        4694.07        7069.9
14        4316.59        4648.97        7069.9
15        4270.52        4622.68        7069.9
16        4229.35        4592.5        7069.9
17        4192.41        4558.91        7069.9
18        4160.69        4532.11        7069.9
19        4132.21        4508.68        7069.9
20        4105.5        4486.34        7069.9
21        4081.89        4081.89        7069.9
