cost        CG2        HBCS        ScaleStar
2        11008.56        18732.6        11022.8
3        7695.97        13171.58        7697.03
4        6520.96        9340.09        7255.03
5        5875.87        6135.82        7255.03
6        5458.01        5468.44        7255.03
7        5192.39        5305.46        7255.03
8        4997.01        5181.05        7255.03
9        4845.17        5081.79        7255.03
10        4726.9        4987.97        7255.03
11        4634.95        4933.51        7255.03
12        4554.35        4872.05        7255.03
13        4486.86        4823.96        7255.03
14        4428.28        4777.59        7255.03
15        4379.81        4740.76        7255.03
16        4338.32        4704.88        7255.03
17        4300.97        4679.87        7255.03
18        4267.77        4644.58        7255.03
19        4237.61        4617.94        7255.03
20        4210.69        4593.99        7255.03
21        4187.36        4187.36        7255.03
