cost        CG2        HBCS        ScaleStar
1        10296.59        17360.33        10312.52
2        7211.19        12064.79        7196.64
3        6120.32        8768.12        6790.8
4        5497.5        5692.32        6790.8
5        5109.58        5115.5        6790.8
6        4858.79        4970.47        6790.8
7        4675.51        4844.64        6790.8
8        4537.18        4756.65        6790.8
9        4424.91        4682.55        6790.8
10        4335.84        4610.68        6790.8
11        4261.74        4551.55        6790.8
12        4198.23        4511.83        6790.8
13        4144.19        4468.96        6790.8
14        4098.48        4438.42        6790.8
15        4059.39        4397.21        6790.8
16        4025.93        4370.03        6790.8
17        3994.65        4350.18        6790.8
18        3967.15        4325.11        6790.8
19        3940.96        4301.77        6790.8
20        3918.97        3918.97        6790.8
