cost        CG2        HBCS        ScaleStar
2        11578.98        19690.77        11596.47
3        8104.92        13484.15        8085.19
4        6867.55        9803.15        7641.28
5        6169.81        6445.7        7641.28
6        5738.36        5746.61        7641.28
7        5458.14        5588.57        7641.28
8        5251.96        5452.81        7641.28
9        5094.99        5336.21        7641.28
10        4969.69        5260.92        7641.28
11        4871.71        5196.24        7641.28
12        4786.95        5133.06        7641.28
13        4717.15        5078.42        7641.28
14        4656.01        5017.39        7641.28
15        4604.93        4977.93        7641.28
16        4561.23        4946.54        7641.28
17        4522.14        4914.19        7641.28
18        4486.42        4886.32        7641.28
19        4455.61        4860.67        7641.28
20        4426.61        4835.2        7641.28
21        4402.2        4806.46        7641.28
