cost        CG2        HBCS        ScaleStar
2        11989.44        20471.1        11998.93
3        8380.34        14071.72        8387.78
4        7106        10111.81        7897.75
5        6396.67        6652.21        7897.75
6        5948.36        5964.81        7897.75
7        5655.19        5782.19        7897.75
8        5441.69        5642.48        7897.75
9        5282.82        5524.72        7897.75
10        5151.59        5445.59        7897.75
11        5048.92        5376.44        7897.75
12        4962.46        5312.58        7897.75
13        4888.86        5249.89        7897.75
14        4823.56        5214.64        7897.75
15        4771.86        5171.18        7897.75
16        4726.45        5132.65        7897.75
17        4685.71        5096.45        7897.75
18        4650.62        5071.08        7897.75
19        4617.52        5033.82        7897.75
20        4587.46        5009.6        7897.75
21        4562.05        4562.05        7897.75
