cost        CG2        HBCS        ScaleStar
1        12212.51        20853.58        12223.35
2        8537.54        14341.87        8541.93
3        7235.82        10256.34        8048.65
4        6506.52        6619.46        8048.65
5        6058.85        6063.53        8048.65
6        5759.25        5893.56        8048.65
7        5543.68        5742.66        8048.65
8        5378.84        5621.77        8048.65
9        5246.65        5547.68        8048.65
10        5138.69        5476.43        8048.65
11        5050.95        5412.1        8048.65
12        4980.63        5354.75        8048.65
13        4913.81        5306.76        8048.65
14        4859.97        5268.58        8048.65
15        4814.23        5224.84        8048.65
16        4771.81        5196.16        8048.65
17        4735.86        5154.83        8048.65
18        4702.72        5124.61        8048.65
19        4673.47        5096.41        8048.65
20        4646.97        4646.97        8048.65
