cost        CG2        HBCS        ScaleStar
1        9750.04        16726.31        9766.4
2        6845.23        11419.86        6818.18
3        5801.48        8060.91        6427.35
4        5200.73        5294.71        6427.35
5        4838.32        4848.83        6427.35
6        4601.82        4705.73        6427.35
7        4426.34        4590.83        6427.35
8        4292.26        4494.05        6427.35
9        4189.93        4427.4        6427.35
10        4104.83        4354.99        6427.35
11        4034.42        4307.86        6427.35
12        3973.87        4267.44        6427.35
13        3922.12        4227.06        6427.35
14        3879.91        4187.77        6427.35
15        3842.6        4160.44        6427.35
16        3810.93        4136.47        6427.35
17        3780.39        4111.76        6427.35
18        3754.65        4092.13        6427.35
19        3730.73        4076.46        6427.35
20        3709.89        3709.89        6427.35
