cost        CG2        HBCS        ScaleStar
1        12520.9        21216.19        12540.38
2        8749.59        14847.54        8757.67
3        7425.02        10661.16        8254.04
4        6678.83        6960.95        8254.04
5        6213.21        6221.61        8254.04
6        5907.86        6051.88        8254.04
7        5682.33        5891.03        8254.04
8        5514.86        5770.6        8254.04
9        5380.85        5701.88        8254.04
10        5271.58        5611.73        8254.04
11        5181.12        5548.3        8254.04
12        5103.57        5481.35        8254.04
13        5038.31        5438.95        8254.04
14        4984.87        5391.99        8254.04
15        4936.97        5348.89        8254.04
16        4894.41        5318.91        8254.04
17        4856.8        5295.96        8254.04
18        4823.51        5265.38        8254.04
19        4791.98        5231.09        8254.04
20        4765.41        5206.71        8254.04
