cost        CG2        HBCS        ScaleStar
2        11215.28        19132.26        11235.67
3        7848.28        12928.24        7851.82
4        6675.65        9462.23        7402.07
5        5989.35        6184.85        7402.07
6        5570.65        5580.16        7402.07
7        5294.54        5420.2        7402.07
8        5093.75        5287.39        7402.07
9        4942.64        5175.51        7402.07
10        4823.38        5093.28        7402.07
11        4724.49        5023.22        7402.07
12        4643.13        4963.79        7402.07
13        4575.69        4912.99        7402.07
14        4517.67        4865.61        7402.07
15        4468.04        4842.35        7402.07
16        4425.14        4806.05        7402.07
17        4388.19        4774.9        7402.07
18        4354.25        4744.24        7402.07
19        4323.89        4719.43        7402.07
20        4295.99        4693.37        7402.07
21        4272.27        4272.27        7402.07
