cost        CG2        HBCS        ScaleStar
2        9975.56        16942.19        9976.2
3        7020.25        11755.44        6977.82
4        5947.47        8462.38        6584.03
5        5328.66        5454.9        6584.03
6        4952.49        5022.95        6584.03
7        4707.75        4817.17        6584.03
8        4530.72        4688.59        6584.03
9        4395.77        4601.51        6584.03
10        4288.18        4531.25        6584.03
11        4201.06        4466.47        6584.03
12        4130.29        4418.89        6584.03
13        4069.87        4370.82        6584.03
14        4015.47        4332.93        6584.03
15        3973.56        4295.29        6584.03
16        3934.95        4265.98        6584.03
17        3900.87        4236.32        6584.03
18        3871.55        4210.15        6584.03
19        3843.65        4186.59        6584.03
20        3819.69        4170.8        6584.03
21        3798.51        3798.51        6584.03
