cost        CG2        HBCS        ScaleStar
2        10122.27        16118.67        10136.73
3        7054.98        12128.96        7056.82
4        5903.3        8053.72        6228.35
5        5283.59        6392.11        6228.35
6        4900.71        4911.47        6228.35
7        4636.7        4729.16        6228.35
8        4443.23        4594.77        6228.35
9        4297.08        4531.75        6228.35
10        4181.5        4445.25        6228.35
11        4089.33        4370.71        6228.35
12        4010.64        4306.82        6228.35
13        3944.72        4265.61        6228.35
14        3890.94        4224.09        6228.35
15        3842.71        4187.99        6228.35
16        3801.44        4159.8        6228.35
17        3765.73        4126.66        6228.35
18        3731.5        4099.02        6228.35
19        3703.94        4080.49        6228.35
20        3677.12        4060.13        6228.35
21        3654.65        3654.65        6228.35
