cost        CG2        HBCS        ScaleStar
1        10253.06        16206.89        10255.4
2        7140.01        12108.61        7143.48
3        5974.09        8082.76        6304.14
4        5350.18        6143.87        6304.14
5        4960.69        4978.31        6304.14
6        4691.68        4782.49        6304.14
7        4496.38        4655.24        6304.14
8        4352.01        4568.77        6304.14
9        4231.16        4511.64        6304.14
10        4138.04        4423.83        6304.14
11        4058.35        4360        6304.14
12        3992.28        4313.11        6304.14
13        3937.37        4273.68        6304.14
14        3887.88        4242.6        6304.14
15        3846.42        4209.29        6304.14
16        3809.47        4183.8        6304.14
17        3777.07        4147.38        6304.14
18        3747.66        4128.11        6304.14
19        3720.2        4106.07        6304.14
20        3697.46        3697.46        6304.14
