cost        CG2        HBCS        ScaleStar
2        10066.27        16080.77        10077.47
3        7013.08        11701.71        7020.97
4        5869.4        7969.49        6189.07
5        5258.42        6173.25        6189.07
6        4869.28        4882.37        6189.07
7        4608.75        4706.76        6189.07
8        4418        4580.91        6189.07
9        4270.8        4496        6189.07
10        4156.15        4423.72        6189.07
11        4064.37        4355.66        6189.07
12        3987.74        4280.97        6189.07
13        3921.99        4242.95        6189.07
14        3868.35        4202.87        6189.07
15        3820.88        4163.09        6189.07
16        3779.24        4132.88        6189.07
17        3744.2        4095.66        6189.07
18        3709.73        4075.01        6189.07
19        3682.15        4046.84        6189.07
20        3655.16        4026.39        6189.07
21        3633.41        3633.41        6189.07
