cost        CG2        HBCS        ScaleStar
2        9443.27        14956.87        9462.26
3        6588.83        11271.49        6590.18
4        5511.6        7493.89        5822.7
5        4936.82        5726.7        5822.7
6        4573.53        4584.93        5822.7
7        4328.6        4413.14        5822.7
8        4149.42        4301.61        5822.7
9        4012.79        4216.4        5822.7
10        3905.34        4152.94        5822.7
11        3817.8        4084.87        5822.7
12        3746.54        4025.8        5822.7
13        3685.81        3988.49        5822.7
14        3633.77        3953.1        5822.7
15        3588.83        3911.31        5822.7
16        3550.19        3875.82        5822.7
17        3516.49        3857.04        5822.7
18        3484.69        3831.1        5822.7
19        3458.46        3810.42        5822.7
20        3433.26        3784.09        5822.7
21        3413.18        3413.18        5822.7
