cost        CG2        HBCS        ScaleStar
1        10125.21        16157.34        10127.69
2        7048.99        12178.01        7055.72
3        5907.02        8195        6230.8
4        5284.02        5950.46        6230.8
5        4901.47        4916.62        6230.8
6        4635.05        4730.54        6230.8
7        4444.81        4610.63        6230.8
8        4298.51        4518.79        6230.8
9        4181.03        4439.88        6230.8
10        4087.36        4365.18        6230.8
11        4009.28        4302.31        6230.8
12        3943.47        4263.91        6230.8
13        3889.06        4222.89        6230.8
14        3841.6        4197.5        6230.8
15        3800.48        4156.1        6230.8
16        3762.62        4121.57        6230.8
17        3731.37        4104.69        6230.8
18        3702.92        4071.62        6230.8
19        3674.95        4048.85        6230.8
20        3652.42        3652.42        6230.8
