cost        CG2        HBCS        ScaleStar
2        9165.38        14597.02        9180.25
3        6387.36        10832.2        6392.18
4        5344.84        7188.85        5639.82
5        4787.03        5620.24        5639.82
6        4439.37        4450.28        5639.82
7        4198.95        4299.12        5639.82
8        4024.78        4154.47        5639.82
9        3891.38        4079.99        5639.82
10        3787.25        4018.59        5639.82
11        3701.27        3969.02        5639.82
12        3631.76        3915.86        5639.82
13        3572.21        3865.95        5639.82
14        3523.25        3826.69        5639.82
15        3478.93        3790.77        5639.82
16        3441.87        3760.03        5639.82
17        3409.13        3738.42        5639.82
18        3379.75        3713.45        5639.82
19        3354.03        3688.29        5639.82
20        3329.19        3672.5        5639.82
21        3309.41        3647.78        5639.82
