cost        CG2        HBCS        ScaleStar
2        9937.01        15627.27        9954.44
3        6925.89        11916.75        6922.63
4        5790.15        7948.17        6113.08
5        5190.96        5950.05        6113.08
6        4809.8        4824.48        6113.08
7        4549.72        4648.96        6113.08
8        4361.36        4518.26        6113.08
9        4216.73        4425.7        6113.08
10        4105.93        4353.18        6113.08
11        4012.73        4278.29        6113.08
12        3934.74        4238.51        6113.08
13        3872.03        4192.75        6113.08
14        3817.95        4155.84        6113.08
15        3771.64        4107.12        6113.08
16        3730.83        4078.74        6113.08
17        3695.5        4050.68        6113.08
18        3663.2        4025.12        6113.08
19        3634.61        4005.13        6113.08
20        3608.34        3981.4        6113.08
21        3587        3587        6113.08
