cost        CG2        HBCS        ScaleStar
2        9967.5        15864.62        9992.79
3        6951.13        11806.92        6952.9
4        5811.25        7883.02        6133.22
5        5205.78        5947.55        6133.22
6        4825.68        4844.79        6133.22
7        4563.2        4649.94        6133.22
8        4374.24        4513.76        6133.22
9        4231        4439.34        6133.22
10        4116.87        4377.39        6133.22
11        4023.3        4301.72        6133.22
12        3944.88        4243.73        6133.22
13        3882.2        4199.62        6133.22
14        3828.38        4160.95        6133.22
15        3783.82        4124.47        6133.22
16        3741.24        4095.38        6133.22
17        3704.34        4067.18        6133.22
18        3672.78        4034.98        6133.22
19        3644.39        4008.77        6133.22
20        3617.6        3989.84        6133.22
21        3594.88        3594.88        6133.22
