cost        CG2        HBCS        ScaleStar
1        10226.62        16218.59        10235.98
2        7131.99        12106.72        7135.32
3        5957.82        8063.62        6281.6
4        5336.62        6249.67        6281.6
5        4949.83        4967.65        6281.6
6        4682.35        4776.74        6281.6
7        4487.83        4646.79        6281.6
8        4339.25        4560.71        6281.6
9        4223.12        4484.26        6281.6
10        4127.33        4414        6281.6
11        4048.93        4362.6        6281.6
12        3984.04        4317.37        6281.6
13        3927.89        4264.96        6281.6
14        3879.77        4233.25        6281.6
15        3838.04        4203.76        6281.6
16        3800.62        4171.73        6281.6
17        3767.9        4140.51        6281.6
18        3738.59        4117.83        6281.6
19        3710.96        4090.07        6281.6
20        3688.38        3688.38        6281.6
