cost        CG2        HBCS        ScaleStar
2        10818.66        17236.59        10834.18
3        7539.72        12826.43        7538.8
4        6305.69        8734.97        6641.55
5        5643.66        6652.07        6641.55
6        5231.92        5336.48        6641.55
7        4951.91        5064.17        6641.55
8        4744.35        4905.37        6641.55
9        4587.5        4817.35        6641.55
10        4465.34        4747.33        6641.55
11        4363.99        4657.32        6641.55
12        4280.93        4608.27        6641.55
13        4211.68        4557.41        6641.55
14        4152.99        4511.09        6641.55
15        4102.01        4479.32        6641.55
16        4058.3        4444.57        6641.55
17        4019.29        4398.66        6641.55
18        3983.12        4367.42        6641.55
19        3952.96        4343.59        6641.55
20        3924.11        4322.95        6641.55
21        3899.71        3899.71        6641.55
