cost        CG2        HBCS        ScaleStar
2        10128.09        16095.23        10139.77
3        7054.35        12097.7        7061.22
4        5901.39        7986.6        6226.98
5        5285.07        6127.02        6226.98
6        4901.15        4914.97        6226.98
7        4633.82        4723.65        6226.98
8        4442.58        4602.08        6226.98
9        4296.76        4515.21        6226.98
10        4180.92        4435.67        6226.98
11        4087.6        4372.68        6226.98
12        4008.57        4304.9        6226.98
13        3943.94        4277.91        6226.98
14        3889.49        4234.41        6226.98
15        3841.17        4194.74        6226.98
16        3799.51        4158.2        6226.98
17        3763.66        4124.21        6226.98
18        3730.48        4095.42        6226.98
19        3702.35        4073.37        6226.98
20        3674.77        4046.98        6226.98
21        3653.28        3653.28        6226.98
