cost        CG2        HBCS        ScaleStar
2        10202.11        16360.08        10227.05
3        7115.05        11919.51        7115.62
4        5947.15        8209.45        6267.46
5        5326.12        6174.13        6267.46
6        4935.38        4953.17        6267.46
7        4671.43        4761.09        6267.46
8        4477.66        4635.78        6267.46
9        4329.2        4558.01        6267.46
10        4211.85        4472.19        6267.46
11        4118.11        4408.92        6267.46
12        4040.02        4349.78        6267.46
13        3975.83        4302.47        6267.46
14        3920.56        4251.21        6267.46
15        3871.89        4224.71        6267.46
16        3828.73        4184.17        6267.46
17        3791.93        4160.22        6267.46
18        3758.97        4129.25        6267.46
19        3730.76        4105.52        6267.46
20        3702.89        4082.09        6267.46
21        3681.02        3681.02        6267.46
