cost        CG2        HBCS        ScaleStar
2        9815.61        15486.67        9829.64
3        6837.21        11598.85        6839.12
4        5714.26        7996.19        6027.76
5        5122.81        5915.62        6027.76
6        4744.51        4763.26        6027.76
7        4492.75        4575.03        6027.76
8        4305.4        4452.3        6027.76
9        4164.31        4378.74        6027.76
10        4051.71        4313.6        6027.76
11        3960.49        4224.62        6027.76
12        3883.83        4178.01        6027.76
13        3822.09        4135.82        6027.76
14        3768.65        4099.77        6027.76
15        3723        4059.73        6027.76
16        3682.42        4036.21        6027.76
17        3647.23        4005.94        6027.76
18        3616.48        3971.99        6027.76
19        3587.6        3950.34        6027.76
20        3561.84        3926.68        6027.76
21        3540.59        3540.59        6027.76
