cost        CG2        HBCS        ScaleStar
2        10759.69        17138.3        10772.65
3        7499.8        12551.63        7504.61
4        6276.65        8423.66        6605.91
5        5614.68        6599.15        6605.91
6        5205.78        5231.3        6605.91
7        4926.61        5025.11        6605.91
8        4719.99        4893.52        6605.91
9        4564.2        4793.24        6605.91
10        4443.91        4719.68        6605.91
11        4344.7        4644.56        6605.91
12        4260.25        4584.11        6605.91
13        4191.71        4540.15        6605.91
14        4132.34        4490.95        6605.91
15        4082.46        4454.77        6605.91
16        4037.54        4416.52        6605.91
17        3998.91        4388.82        6605.91
18        3964.98        4355.84        6605.91
19        3934.95        4338.06        6605.91
20        3905.39        4310.26        6605.91
21        3881.38        3881.38        6605.91
