cost        CG2        HBCS        ScaleStar
2        10589.08        16854.91        10596.94
3        7375.08        12602.28        7379.26
4        6171.62        8390.21        6513.96
5        5525.54        6332.36        6513.96
6        5123.33        5158.17        6513.96
7        4847.91        4953.82        6513.96
8        4646.07        4808.83        6513.96
9        4492.37        4721.62        6513.96
10        4372.84        4644.81        6513.96
11        4275.81        4571.56        6513.96
12        4193        4497.64        6513.96
13        4124.26        4463.99        6513.96
14        4066.86        4420.29        6513.96
15        4018.06        4380.48        6513.96
16        3975.21        4349.85        6513.96
17        3936.57        4320.59        6513.96
18        3902.33        4285.11        6513.96
19        3872.42        4268.78        6513.96
20        3844.19        4243.03        6513.96
21        3820.76        3820.76        6513.96
