cost        CG2        HBCS        ScaleStar
2        10596.04        16765.44        10609.85
3        7380.2        12543.28        7383.39
4        6171.43        8338.71        6510.97
5        5528.59        6198.07        6510.97
6        5127.15        5152.29        6510.97
7        4849.62        4954.75        6510.97
8        4648.04        4807.34        6510.97
9        4496.44        4731.06        6510.97
10        4374.43        4638.87        6510.97
11        4276.37        4567.46        6510.97
12        4194.41        4508        6510.97
13        4127.13        4462.38        6510.97
14        4070.2        4424.67        6510.97
15        4019.94        4388.73        6510.97
16        3976.73        4349.78        6510.97
17        3937.62        4317.09        6510.97
18        3903.65        4292.9        6510.97
19        3873.67        4262.38        6510.97
20        3845.75        4240.53        6510.97
21        3822.64        3822.64        6510.97
