cost        CG2        HBCS        ScaleStar
2        10552.7        16674.01        10567.43
3        7353.72        12612.78        7356.84
4        6146.76        8533.06        6483.96
5        5508.63        6319.47        6483.96
6        5103.99        5120.6        6483.96
7        4828.93        4920.09        6483.96
8        4625.04        4784.5        6483.96
9        4472.79        4696.3        6483.96
10        4354.39        4622.9        6483.96
11        4257.43        4558.67        6483.96
12        4175.03        4502.89        6483.96
13        4108.35        4438.2        6483.96
14        4050.4        4403.93        6483.96
15        4002.31        4352.98        6483.96
16        3957.69        4324.44        6483.96
17        3919.8        4301.55        6483.96
18        3886.24        4275.14        6483.96
19        3854.68        4246.39        6483.96
20        3827.63        4221.79        6483.96
21        3803.98        3803.98        6483.96
