cost        CG2        HBCS        ScaleStar
2        10314.4        16263.05        10320.99
3        7174.92        12093.78        7182.08
4        6005.43        8143.09        6330.59
5        5373.02        6256.15        6330.59
6        4980.62        5003.13        6330.59
7        4714.26        4812.8        6330.59
8        4517.14        4686.06        6330.59
9        4368.34        4600.17        6330.59
10        4251.14        4524.79        6330.59
11        4155.74        4433.25        6330.59
12        4076.14        4385.23        6330.59
13        4010.98        4334.37        6330.59
14        3953.77        4302.82        6330.59
15        3906.96        4267.12        6330.59
16        3863.79        4220.95        6330.59
17        3826.26        4194.04        6330.59
18        3793.01        4177.97        6330.59
19        3763.98        4144.88        6330.59
20        3736.5        4124.23        6330.59
21        3713.38        3713.38        6330.59
