cost        CG2        HBCS        ScaleStar
1        9784.78        15786.8        9805.53
2        6821.75        11768.92        6824.86
3        5703.15        7817.17        6017.08
4        5110.19        5735.46        6017.08
5        4737.8        4744.03        6017.08
6        4477.91        4571.4        6017.08
7        4295.9        4445.63        6017.08
8        4155.4        4369.06        6017.08
9        4042        4293.19        6017.08
10        3950.06        4219.89        6017.08
11        3875.13        4180.53        6017.08
12        3812.03        4117.32        6017.08
13        3759.13        4076.9        6017.08
14        3713.66        4046.53        6017.08
15        3672.5        4009.11        6017.08
16        3638.08        3987.61        6017.08
17        3607.54        3968.5        6017.08
18        3578.72        3933.93        6017.08
19        3552.95        3917.15        6017.08
20        3531.35        3531.35        6017.08
