cost        CG2        HBCS        ScaleStar
2        9966.61        15883.75        9974.26
3        6943.59        11886.83        6948.47
4        5809.51        7889.99        6135.7
5        5205.1        6054.86        6135.7
6        4825.1        4835.94        6135.7
7        4562.19        4636.78        6135.7
8        4374.34        4525.25        6135.7
9        4230.29        4447.8        6135.7
10        4116.93        4376.74        6135.7
11        4024.82        4301.59        6135.7
12        3948.15        4241.24        6135.7
13        3884.19        4206.63        6135.7
14        3829.96        4179.36        6135.7
15        3782.77        4128.58        6135.7
16        3742.28        4092.4        6135.7
17        3706.39        4054.15        6135.7
18        3674.08        4030.72        6135.7
19        3646.51        4010.06        6135.7
20        3619.87        3989.63        6135.7
21        3598.48        3598.48        6135.7
