cost        CG2        HBCS        ScaleStar
2        10543.21        16840.76        10541.09
3        7340.98        12540.66        7343.67
4        6137.38        8343.04        6479.93
5        5498.89        6285.1        6479.93
6        5096.44        5111.77        6479.93
7        4822.55        4922.31        6479.93
8        4621.91        4781.43        6479.93
9        4470.11        4703.65        6479.93
10        4348.93        4625.21        6479.93
11        4252.31        4546.22        6479.93
12        4172.45        4493.08        6479.93
13        4103.56        4445.64        6479.93
14        4048.28        4405.33        6479.93
15        3998.56        4354.62        6479.93
16        3954.78        4318.21        6479.93
17        3916.77        4287.44        6479.93
18        3883.51        4265.48        6479.93
19        3853.45        4242.83        6479.93
20        3825.24        4214.42        6479.93
21        3802.61        3802.61        6479.93
