cost        CG2        HBCS        ScaleStar
2        10741.06        17007.65        10759.41
3        7487.83        12776.92        7493.14
4        6262.73        8509.39        6597.28
5        5607.56        6524.13        6597.28
6        5198.18        5218.77        6597.28
7        4916.06        5021.96        6597.28
8        4712        4884.57        6597.28
9        4554.98        4799.42        6597.28
10        4433.58        4713.41        6597.28
11        4335.1        4648.41        6597.28
12        4251.31        4575.76        6597.28
13        4183        4527.11        6597.28
14        4125.3        4484.69        6597.28
15        4074.55        4443.65        6597.28
16        4030.9        4396.74        6597.28
17        3991.08        4373.48        6597.28
18        3957.13        4352.49        6597.28
19        3927.2        4320.63        6597.28
20        3897.21        4302.89        6597.28
21        3874.19        3874.19        6597.28
