cost        CG2        HBCS        ScaleStar
2        10527.81        16753.72        10537.94
3        7335.35        12680.66        7339.11
4        6136.15        8337.94        6465.98
5        5491.84        6399.36        6465.98
6        5090.73        5124.26        6465.98
7        4817.1        4906.1        6465.98
8        4621.49        4777.51        6465.98
9        4467.19        4693.42        6465.98
10        4345.1        4618.04        6465.98
11        4249.14        4540.25        6465.98
12        4167.8        4482.98        6465.98
13        4099.86        4433.5        6465.98
14        4043.51        4398.02        6465.98
15        3995.07        4356.77        6465.98
16        3949.07        4321.96        6465.98
17        3912.1        4294.67        6465.98
18        3878.67        4257.83        6465.98
19        3848.35        4234.86        6465.98
20        3820.86        4210.79        6465.98
21        3797.64        3797.64        6465.98
