cost        CG2        HBCS        ScaleStar
1        10360.07        16590.54        10366.87
2        7218.97        12095.18        7216.07
3        6032.19        8257.35        6359.55
4        5403.77        6264.41        6359.55
5        5006.24        5028.52        6359.55
6        4736.85        4835.88        6359.55
7        4542.65        4702.83        6359.55
8        4392.66        4622.63        6359.55
9        4276.46        4544.82        6359.55
10        4179.51        4470.92        6359.55
11        4099.08        4413.27        6359.55
12        4033.64        4369.2        6359.55
13        3977.87        4323.08        6359.55
14        3927.88        4288.33        6359.55
15        3884.65        4252.68        6359.55
16        3847.77        4221.29        6359.55
17        3814.81        4190.1        6359.55
18        3784.9        4167.68        6359.55
19        3757.59        4145.51        6359.55
20        3734.96        3734.96        6359.55
