cost        CG2        HBCS        ScaleStar
2        6828.81        10144.1        6842.62
3        5332.6        8187.04        5344.92
4        4229.37        6031.72        4233.2
5        3731.7        4137.96        3733.47
6        3394.81        3660.79        3554.54
7        3172.83        3173.03        3554.54
8        2986.85        3045.97        3554.54
9        2847.96        3000.58        3554.54
10        2752.98        2940.04        3554.54
11        2660.85        2886.97        3554.54
12        2597.75        2843.6        3554.54
13        2530.9        2780.39        3554.54
14        2479.88        2743.78        3554.54
15        2437.05        2716.52        3554.54
16        2397.21        2708.78        3554.54
17        2365.96        2677.07        3554.54
18        2334.09        2658.78        3554.54
19        2307.47        2620.6        3554.54
20        2282.3        2617.77        3554.54
21        2259.67        2259.67        3554.54
