cost        CG2        HBCS        ScaleStar
2        5792.09        8657.08        5794
3        4513.05        6899        4520.91
4        3585.63        5200.06        3581.13
5        3158.65        3544.86        3160.88
6        2876.55        3006.03        3017.16
7        2682.57        2725.99        3017.16
8        2529.82        2583.42        3017.16
9        2414.66        2532.65        3017.16
10        2330.97        2482.87        3017.16
11        2255.34        2454.8        3017.16
12        2197.63        2412.1        3017.16
13        2146.1        2355.2        3017.16
14        2104.68        2330.94        3017.16
15        2065.06        2302.57        3017.16
16        2031.11        2278.79        3017.16
17        2004.81        2273.68        3017.16
18        1977.58        2258.37        3017.16
19        1955.33        2231.45        3017.16
20        1934.28        2229.48        3017.16
21        1915.91        1915.91        3017.16
