cost        CG2        HBCS        ScaleStar
2        5912.62        8770.04        5914.11
3        4614.25        7058.14        4634.01
4        3665.79        5350.49        3663.74
5        3229.95        3645.39        3234.63
6        2941.7        3053.26        3082.69
7        2757.04        2924.02        3082.69
8        2592.43        2639.87        3082.69
9        2467.22        2588.66        3082.69
10        2387.64        2542.99        3082.69
11        2304.16        2502.86        3082.69
12        2249.98        2456.19        3082.69
13        2192.5        2418.63        3082.69
14        2151.25        2377.19        3082.69
15        2110.74        2355.36        3082.69
16        2076.28        2335.22        3082.69
17        2048.98        2321.95        3082.69
18        2021.85        2296.9        3082.69
19        1998.77        2282.19        3082.69
20        1976.86        2265.6        3082.69
21        1958        1958        3082.69
