cost        CG2        HBCS        ScaleStar
2        6347.47        9447.64        6345.99
3        4953.69        7602.08        4961.13
4        3934.25        5618.39        3929.44
5        3465.41        3698.13        3469.59
6        3156.15        3404        3303.41
7        2948.36        2955.53        3303.41
8        2779.03        2831.54        3303.41
9        2649.39        2775.72        3303.41
10        2558.65        2726.56        3303.41
11        2474.81        2687.3        3303.41
12        2412.73        2636.92        3303.41
13        2352.8        2586.99        3303.41
14        2307.91        2552.38        3303.41
15        2264.63        2523.45        3303.41
16        2228.37        2510.31        3303.41
17        2199.29        2486.96        3303.41
18        2170.31        2469.31        3303.41
19        2144.46        2458.94        3303.41
20        2122.11        2445.74        3303.41
21        2101.51        2101.51        3303.41
