cost        CG2        HBCS        ScaleStar
1        5775.88        8351.59        5764.83
2        4490.89        6729.08        4508.1
3        3564.95        5127.71        3566.23
4        3146.4        3446.69        3147.53
5        2858.92        3113.38        2993.75
6        2675.48        2684.2        2993.75
7        2517.12        2563.19        2993.75
8        2400.4        2513.61        2993.75
9        2315.38        2485.16        2993.75
10        2241.81        2426.09        2993.75
11        2187.38        2391.47        2993.75
12        2133.03        2342.81        2993.75
13        2090.89        2306.06        2993.75
14        2052.17        2284.17        2993.75
15        2019.57        2268.09        2993.75
16        1994.35        2261.08        2993.75
17        1966.16        2232.6        2993.75
18        1944.13        2213.52        2993.75
19        1923.07        2207.88        2993.75
20        1903.49        1903.49        2993.75
